Total_epoch:1000
link:603 Epoch:0462cost =0.039438646; MAPE0.999982920
link:603 Epoch:0463cost =0.040223498; MAPE0.999982961
link:603 Epoch:0464cost =0.039261431; MAPE0.999982826
link:603 Epoch:0465cost =0.039500713; MAPE0.999982554
link:603 Epoch:0466cost =0.040081974; MAPE0.999982492
link:603 Epoch:0467cost =0.039200831; MAPE0.999982513
link:603 Epoch:0468cost =0.039095048; MAPE0.999982345
link:603 Epoch:0469cost =0.039235920; MAPE0.999982057
link:603 Epoch:0470cost =0.039379466; MAPE0.999982054
link:603 Epoch:0471cost =0.039654005; MAPE0.999981867
link:603 Epoch:0472cost =0.040445682; MAPE0.999981731
link:603 Epoch:0473cost =0.039591741; MAPE0.999981666
link:603 Epoch:0474cost =0.039243709; MAPE0.999981430
link:603 Epoch:0475cost =0.039752930; MAPE0.999981377
link:603 Epoch:0476cost =0.039186794; MAPE0.999981148
link:603 Epoch:0477cost =0.039367113; MAPE0.999981067
link:603 Epoch:0478cost =0.039456170; MAPE0.999981023
link:603 Epoch:0479cost =0.040162276; MAPE0.999980593
link:603 Epoch:0480cost =0.039492812; MAPE0.999980502
link:603 Epoch:0481cost =0.039523020; MAPE0.999980480
link:603 Epoch:0482cost =0.039869882; MAPE0.999980513
link:603 Epoch:0483cost =0.039122183; MAPE0.999980005
link:603 Epoch:0484cost =0.039315213; MAPE0.999979955
link:603 Epoch:0485cost =0.039160818; MAPE0.999979944
link:603 Epoch:0486cost =0.039081737; MAPE0.999979580
link:603 Epoch:0487cost =0.039213248; MAPE0.999979557
link:603 Epoch:0488cost =0.039269872; MAPE0.999979313
link:603 Epoch:0489cost =0.039901979; MAPE0.999979048
link:603 Epoch:0490cost =0.040652934; MAPE0.999979029
link:603 Epoch:0491cost =0.039995551; MAPE0.999978835
link:603 Epoch:0492cost =0.039189540; MAPE0.999978750
link:603 Epoch:0493cost =0.039197788; MAPE0.999978457
link:603 Epoch:0494cost =0.039640583; MAPE0.999978371
link:603 Epoch:0495cost =0.039312828; MAPE0.999977894
link:603 Epoch:0496cost =0.039789036; MAPE0.999977633
link:603 Epoch:0497cost =0.039524011; MAPE0.999977569
link:603 Epoch:0498cost =0.039850678; MAPE0.999977562
link:603 Epoch:0499cost =0.039170720; MAPE0.999977380
link:603 Epoch:0500cost =0.039441753; MAPE0.999977089
link:603 Epoch:0501cost =0.039498743; MAPE0.999976774
link:603 Epoch:0502cost =0.040095929; MAPE0.999976803
link:603 Epoch:0503cost =0.039172780; MAPE0.999976203
link:603 Epoch:0504cost =0.039469276; MAPE0.999976098
link:603 Epoch:0505cost =0.039758082; MAPE0.999976059
link:603 Epoch:0506cost =0.039167885; MAPE0.999975609
link:603 Epoch:0507cost =0.039543983; MAPE0.999975368
link:603 Epoch:0508cost =0.039536923; MAPE0.999975234
link:603 Epoch:0509cost =0.040059723; MAPE0.999975022
link:603 Epoch:0510cost =0.039304588; MAPE0.999974529
link:603 Epoch:0511cost =0.039435588; MAPE0.999974361
link:603 Epoch:0512cost =0.039904654; MAPE0.999973979
link:603 Epoch:0513cost =0.039315131; MAPE0.999973849
link:603 Epoch:0514cost =0.039284945; MAPE0.999973776
link:603 Epoch:0515cost =0.039410673; MAPE0.999973224
link:603 Epoch:0516cost =0.040121347; MAPE0.999973077
link:603 Epoch:0517cost =0.039234076; MAPE0.999972635
link:603 Epoch:0518cost =0.039517224; MAPE0.999972099
link:603 Epoch:0519cost =0.040120270; MAPE0.999971989
link:603 Epoch:0520cost =0.039171476; MAPE0.999971748
link:603 Epoch:0521cost =0.039104618; MAPE0.999971534
link:603 Epoch:0522cost =0.039230522; MAPE0.999970795
link:603 Epoch:0523cost =0.039648015; MAPE0.999970565
link:603 Epoch:0524cost =0.040187597; MAPE0.999970533
link:603 Epoch:0525cost =0.039252825; MAPE0.999969770
link:603 Epoch:0526cost =0.039530184; MAPE0.999969466
link:603 Epoch:0527cost =0.040134534; MAPE0.999969032
link:603 Epoch:0528cost =0.039284367; MAPE0.999968900
link:603 Epoch:0529cost =0.039219048; MAPE0.999968403
link:603 Epoch:0530cost =0.039565340; MAPE0.999968093
link:603 Epoch:0531cost =0.039406471; MAPE0.999967223
link:603 Epoch:0532cost =0.039931521; MAPE0.999966938
link:603 Epoch:0533cost =0.039204136; MAPE0.999966324
link:603 Epoch:0534cost =0.039270032; MAPE0.999966101
link:603 Epoch:0535cost =0.039400432; MAPE0.999965293
link:603 Epoch:0536cost =0.040040519; MAPE0.999964945
link:603 Epoch:0537cost =0.039084964; MAPE0.999964598
link:603 Epoch:0538cost =0.039103229; MAPE0.999963628
link:603 Epoch:0539cost =0.039290410; MAPE0.999963277
link:603 Epoch:0540cost =0.039583020; MAPE0.999962270
link:603 Epoch:0541cost =0.040449400; MAPE0.999961758
link:603 Epoch:0542cost =0.039605893; MAPE0.999961473
link:603 Epoch:0543cost =0.039512638; MAPE0.999960649
link:603 Epoch:0544cost =0.040109392; MAPE0.999960396
link:603 Epoch:0545cost =0.039219726; MAPE0.999959120
link:603 Epoch:0546cost =0.039540641; MAPE0.999958592
link:603 Epoch:0547cost =0.039903227; MAPE0.999958323
link:603 Epoch:0548cost =0.039069097; MAPE0.999957215
link:603 Epoch:0549cost =0.039163202; MAPE0.999956842
link:603 Epoch:0550cost =0.039179116; MAPE0.999955265
link:603 Epoch:0551cost =0.039650235; MAPE0.999954768
link:603 Epoch:0552cost =0.039509814; MAPE0.999953919
link:603 Epoch:0553cost =0.040210214; MAPE0.999952885
link:603 Epoch:0554cost =0.039445128; MAPE0.999952433
link:603 Epoch:0555cost =0.039413996; MAPE0.999950785
link:603 Epoch:0556cost =0.040111657; MAPE0.999949894
link:603 Epoch:0557cost =0.039279081; MAPE0.999949325
link:603 Epoch:0558cost =0.039198652; MAPE0.999947952
link:603 Epoch:0559cost =0.039484531; MAPE0.999947106
link:603 Epoch:0560cost =0.039444782; MAPE0.999945246
link:603 Epoch:0561cost =0.040069025; MAPE0.999944294
link:603 Epoch:0562cost =0.039115142; MAPE0.999943474
link:603 Epoch:0563cost =0.039241705; MAPE0.999940567
link:603 Epoch:0564cost =0.039754812; MAPE0.999939361
link:603 Epoch:0565cost =0.039544061; MAPE0.999938061
link:603 Epoch:0566cost =0.040022913; MAPE0.999936798
link:603 Epoch:0567cost =0.039127801; MAPE0.999935131
link:603 Epoch:0568cost =0.039249804; MAPE0.999932935
link:603 Epoch:0569cost =0.039683875; MAPE0.999930905
link:603 Epoch:0570cost =0.039525200; MAPE0.999929230
link:603 Epoch:0571cost =0.039926238; MAPE0.999928166
link:603 Epoch:0572cost =0.039135139; MAPE0.999924288
link:603 Epoch:0573cost =0.039339073; MAPE0.999922516
link:603 Epoch:0574cost =0.039239109; MAPE0.999921739
link:603 Epoch:0575cost =0.039192583; MAPE0.999923688
link:603 Epoch:0576cost =0.038700126; MAPE0.999954238
link:603 Epoch:0577cost =0.054310706; MAPE0.999918464
link:603 Epoch:0578cost =0.038101759; MAPE0.999918878
link:603 Epoch:0579cost =0.037389144; MAPE0.999916875
link:603 Epoch:0580cost =0.037955634; MAPE0.999911577
link:603 Epoch:0581cost =0.037180215; MAPE0.999912508
link:603 Epoch:0582cost =0.037902106; MAPE0.999897540
link:603 Epoch:0583cost =0.038581278; MAPE0.999893225
link:603 Epoch:0584cost =0.038404390; MAPE0.999888697
link:603 Epoch:0585cost =0.038456857; MAPE0.999884051
link:603 Epoch:0586cost =0.037639029; MAPE0.999878375
link:603 Epoch:0587cost =0.038432959; MAPE0.999871650
link:603 Epoch:0588cost =0.037970155; MAPE0.999864147
link:603 Epoch:0589cost =0.037194308; MAPE0.999856601
link:603 Epoch:0590cost =0.037091456; MAPE0.999846029
link:603 Epoch:0591cost =0.037459299; MAPE0.999837150
link:603 Epoch:0592cost =0.037740652; MAPE0.999821171
link:603 Epoch:0593cost =0.038989250; MAPE0.999807447
link:603 Epoch:0594cost =0.037730400; MAPE0.999792442
link:603 Epoch:0595cost =0.037825253; MAPE0.999770856
link:603 Epoch:0596cost =0.037640620; MAPE0.999749030
link:603 Epoch:0597cost =0.037477076; MAPE0.999717296
link:603 Epoch:0598cost =0.038250793; MAPE0.999682532
link:603 Epoch:0599cost =0.038397759; MAPE0.999635622
link:603 Epoch:0600cost =0.037687372; MAPE0.999574987
link:603 Epoch:0601cost =0.037283618; MAPE0.999486477
link:603 Epoch:0602cost =0.037913386; MAPE0.999364639
link:603 Epoch:0603cost =0.037637915; MAPE0.999155572
link:603 Epoch:0604cost =0.038938444; MAPE0.998792678
link:603 Epoch:0605cost =0.037364956; MAPE0.998001963
link:603 Epoch:0606cost =0.037314534; MAPE0.995422428
link:603 Epoch:0607cost =0.038170610; MAPE0.975772059
link:603 Epoch:0608cost =0.037340902; MAPE0.402945321
link:603 Epoch:0609cost =0.036611866; MAPE2.972497154
link:603 Epoch:0610cost =0.049027491; MAPE0.419359385
link:603 Epoch:0611cost =0.035854522; MAPE0.279467163
link:603 Epoch:0612cost =0.035793032; MAPE0.389654392
link:603 Epoch:0613cost =0.034956753; MAPE0.302179817
link:603 Epoch:0614cost =0.035380717; MAPE0.376610073
link:603 Epoch:0615cost =0.035604399; MAPE0.308295503
link:603 Epoch:0616cost =0.036396842; MAPE0.380667321
link:603 Epoch:0617cost =0.036198739; MAPE0.294428087
link:603 Epoch:0618cost =0.035305556; MAPE0.417451472
link:603 Epoch:0619cost =0.035988551; MAPE0.260308505
link:603 Epoch:0620cost =0.035675105; MAPE0.520133304
link:603 Epoch:0621cost =0.034969237; MAPE0.338802978
link:603 Epoch:0622cost =0.035290815; MAPE0.574617896
link:603 Epoch:0623cost =0.035242133; MAPE0.436033473
link:603 Epoch:0624cost =0.036147960; MAPE0.468020667
link:603 Epoch:0625cost =0.035849992; MAPE0.278962369
link:603 Epoch:0626cost =0.035827078; MAPE0.648749043
link:603 Epoch:0627cost =0.035706878; MAPE0.565167001
link:603 Epoch:0628cost =0.036873601; MAPE0.292595123
link:603 Epoch:0629cost =0.036069807; MAPE0.455122174
link:603 Epoch:0630cost =0.035480831; MAPE0.278425378
link:603 Epoch:0631cost =0.035955504; MAPE0.707929032
link:603 Epoch:0632cost =0.037245579; MAPE0.655411941
link:603 Epoch:0633cost =0.036331985; MAPE0.270423614
link:603 Epoch:0634cost =0.035137452; MAPE0.644262516
link:603 Epoch:0635cost =0.035686690; MAPE0.558712755
link:603 Epoch:0636cost =0.036008917; MAPE0.301064515
link:603 Epoch:0637cost =0.035900425; MAPE0.429178249
link:603 Epoch:0638cost =0.036165494; MAPE0.256671485
link:603 Epoch:0639cost =0.035488565; MAPE0.681203611
link:603 Epoch:0640cost =0.036081292; MAPE0.638091858
link:603 Epoch:0641cost =0.037926838; MAPE0.254278397
link:603 Epoch:0642cost =0.035209719; MAPE0.635536104
link:603 Epoch:0643cost =0.035704337; MAPE0.564627859
link:603 Epoch:0644cost =0.037315808; MAPE0.305753104
link:603 Epoch:0645cost =0.035008859; MAPE0.421620609
link:603 Epoch:0646cost =0.035122342; MAPE0.255098146
link:603 Epoch:0647cost =0.035375156; MAPE0.696485063
link:603 Epoch:0648cost =0.035408948; MAPE0.666167665
link:603 Epoch:0649cost =0.036743615; MAPE0.273221506
link:603 Epoch:0650cost =0.035009835; MAPE0.675062124
link:603 Epoch:0651cost =0.035266809; MAPE0.611696425
link:603 Epoch:0652cost =0.035947569; MAPE0.257298745
link:603 Epoch:0653cost =0.035658773; MAPE0.577266057
link:603 Epoch:0654cost =0.035366140; MAPE0.474275341
link:603 Epoch:0655cost =0.036680594; MAPE0.453064726
link:603 Epoch:0656cost =0.035584044; MAPE0.273676970
link:603 Epoch:0657cost =0.036804829; MAPE0.693532452
link:603 Epoch:0658cost =0.037356693; MAPE0.639218986
link:603 Epoch:0659cost =0.036050320; MAPE0.257488221
link:603 Epoch:0660cost =0.035450954; MAPE0.632292885
link:603 Epoch:0661cost =0.036635432; MAPE0.547770267
link:603 Epoch:0662cost =0.036112454; MAPE0.319620549
link:603 Epoch:0663cost =0.036207292; MAPE0.384311785
link:603 Epoch:0664cost =0.036081448; MAPE0.271000292
link:603 Epoch:0665cost =0.035460602; MAPE0.559347042
link:603 Epoch:0666cost =0.036350865; MAPE0.497936433
link:603 Epoch:0667cost =0.036612839; MAPE0.488103800
link:603 Epoch:0668cost =0.035214696; MAPE0.353132126
link:603 Epoch:0669cost =0.035843562; MAPE0.720693421
link:603 Epoch:0670cost =0.036429219; MAPE0.685849607
link:603 Epoch:0671cost =0.036930323; MAPE0.310116293
link:603 Epoch:0672cost =0.035202701; MAPE0.652928612
link:603 Epoch:0673cost =0.035548002; MAPE0.575998398
link:603 Epoch:0674cost =0.036545321; MAPE0.283240724
link:603 Epoch:0675cost =0.035893761; MAPE0.481416604
link:603 Epoch:0676cost =0.035519179; MAPE0.314624094
link:603 Epoch:0677cost =0.035554934; MAPE0.685779692
link:603 Epoch:0678cost =0.036621198; MAPE0.629329121
link:603 Epoch:0679cost =0.035962243; MAPE0.253484812
link:603 Epoch:0680cost =0.035417300; MAPE0.617616723
link:603 Epoch:0681cost =0.035370242; MAPE0.531327317
link:603 Epoch:0682cost =0.036792681; MAPE0.348957530
link:603 Epoch:0683cost =0.035311613; MAPE0.323167046
link:603 Epoch:0684cost =0.035997409; MAPE0.379757325
link:603 Epoch:0685cost =0.035117615; MAPE0.271687378
link:603 Epoch:0686cost =0.035211716; MAPE0.582709008
link:603 Epoch:0687cost =0.036257658; MAPE0.565746950
link:603 Epoch:0688cost =0.036854837; MAPE0.384250380
link:603 Epoch:0689cost =0.035298161; MAPE0.264741159
link:603 Epoch:0690cost =0.035715535; MAPE0.642579494
link:603 Epoch:0691cost =0.035456069; MAPE0.658963525
link:603 Epoch:0692cost =0.036932368; MAPE0.253543666
link:603 Epoch:0693cost =0.036886346; MAPE0.698771632
link:603 Epoch:0694cost =0.037251923; MAPE0.685172226
link:603 Epoch:0695cost =0.036277447; MAPE0.293560763
link:603 Epoch:0696cost =0.035501830; MAPE0.695728100
link:603 Epoch:0697cost =0.036611520; MAPE0.640707399
link:603 Epoch:0698cost =0.035863794; MAPE0.258618675
link:603 Epoch:0699cost =0.034954473; MAPE0.633086592
link:603 Epoch:0700cost =0.035195109; MAPE0.547482694
link:603 Epoch:0701cost =0.036021814; MAPE0.318734750
link:603 Epoch:0702cost =0.035301063; MAPE0.386398796
link:603 Epoch:0703cost =0.036018025; MAPE0.268973412
link:603 Epoch:0704cost =0.035575241; MAPE0.567734655
link:603 Epoch:0705cost =0.036103863; MAPE0.510451552
link:603 Epoch:0706cost =0.038021319; MAPE0.458722071
link:603 Epoch:0707cost =0.035944808; MAPE0.298036658
link:603 Epoch:0708cost =0.035354417; MAPE0.762381849
link:603 Epoch:0709cost =0.035822812; MAPE0.719011304
link:603 Epoch:0710cost =0.037040155; MAPE0.395472005
link:603 Epoch:0711cost =0.036310315; MAPE0.551086770
link:603 Epoch:0712cost =0.035344377; MAPE0.420833207
link:603 Epoch:0713cost =0.035606008; MAPE0.524216917
link:603 Epoch:0714cost =0.035693537; MAPE0.378784262
link:603 Epoch:0715cost =0.035261329; MAPE0.593853228
link:603 Epoch:0716cost =0.035165600; MAPE0.498983858
link:603 Epoch:0717cost =0.035672992; MAPE0.407385738
link:603 Epoch:0718cost =0.035094619; MAPE0.256293395
link:603 Epoch:0719cost =0.035970543; MAPE0.619625624
link:603 Epoch:0720cost =0.037181221; MAPE0.566924517
link:603 Epoch:0721cost =0.038008731; MAPE0.321753650
link:603 Epoch:0722cost =0.035703517; MAPE0.383565806
link:603 Epoch:0723cost =0.035228468; MAPE0.267955128
link:603 Epoch:0724cost =0.035899464; MAPE0.600879750
link:603 Epoch:0725cost =0.035257682; MAPE0.589341751
link:603 Epoch:0726cost =0.036323152; MAPE0.330586280
link:603 Epoch:0727cost =0.035836872; MAPE0.363474209
link:603 Epoch:0728cost =0.036035541; MAPE0.289521876
link:603 Epoch:0729cost =0.035510216; MAPE0.529065014
link:603 Epoch:0730cost =0.035582270; MAPE0.514785750
link:603 Epoch:0731cost =0.037523437; MAPE0.584602331
link:603 Epoch:0732cost =0.035322547; MAPE0.590063143
link:603 Epoch:0733cost =0.036266841; MAPE0.357991784
link:603 Epoch:0734cost =0.036092315; MAPE0.299805421
link:603 Epoch:0735cost =0.035091355; MAPE0.481872705
link:603 Epoch:0736cost =0.035877537; MAPE0.407888238
link:603 Epoch:0737cost =0.035672974; MAPE0.824811154
link:603 Epoch:0738cost =0.035896894; MAPE0.786692443
link:603 Epoch:0739cost =0.037284728; MAPE0.576501699
link:603 Epoch:0740cost =0.035946969; MAPE0.297343116
link:603 Epoch:0741cost =0.035659567; MAPE0.447655111
link:603 Epoch:0742cost =0.036893118; MAPE0.276909415
link:603 Epoch:0743cost =0.035203833; MAPE0.740083640
link:603 Epoch:0744cost =0.035608090; MAPE0.698368324
link:603 Epoch:0745cost =0.037076652; MAPE0.343468985
link:603 Epoch:0746cost =0.035530329; MAPE0.614176241
link:603 Epoch:0747cost =0.035818610; MAPE0.518299308
link:603 Epoch:0748cost =0.037221309; MAPE0.361711880
link:603 Epoch:0749cost =0.036402084; MAPE0.302673514
link:603 Epoch:0750cost =0.035778526; MAPE0.434753049
link:603 Epoch:0751cost =0.035744876; MAPE0.265688230
link:603 Epoch:0752cost =0.035168897; MAPE0.746909141
link:603 Epoch:0753cost =0.035500839; MAPE0.711115970
link:603 Epoch:0754cost =0.036894832; MAPE0.370036286
link:603 Epoch:0755cost =0.035296015; MAPE0.593580829
link:603 Epoch:0756cost =0.035271674; MAPE0.493040407
link:603 Epoch:0757cost =0.036169048; MAPE0.410383086
link:603 Epoch:0758cost =0.036137395; MAPE0.255539233
link:603 Epoch:0759cost =0.035651907; MAPE0.620193961
link:603 Epoch:0760cost =0.035268635; MAPE0.562536251
link:603 Epoch:0761cost =0.036524512; MAPE0.324218322
link:603 Epoch:0762cost =0.036609583; MAPE0.376165215
link:603 Epoch:0763cost =0.036785893; MAPE0.276559060
link:603 Epoch:0764cost =0.035486802; MAPE0.554700290
link:603 Epoch:0765cost =0.035972878; MAPE0.515994511
link:603 Epoch:0766cost =0.036440916; MAPE0.492113085
link:603 Epoch:0767cost =0.035392638; MAPE0.378026702
link:603 Epoch:0768cost =0.035492472; MAPE0.731237667
link:603 Epoch:0769cost =0.036213275; MAPE0.706063478
link:603 Epoch:0770cost =0.036165427; MAPE0.349570388
link:603 Epoch:0771cost =0.035465900; MAPE0.633477452
link:603 Epoch:0772cost =0.036223724; MAPE0.556874410
link:603 Epoch:0773cost =0.036580924; MAPE0.312428818
link:603 Epoch:0774cost =0.034889422; MAPE0.403075790
link:603 Epoch:0775cost =0.035133336; MAPE0.256616643
link:603 Epoch:0776cost =0.035909224; MAPE0.640138699
link:603 Epoch:0777cost =0.035110008; MAPE0.610880249
link:603 Epoch:0778cost =0.036037397; MAPE0.272720461
link:603 Epoch:0779cost =0.036273111; MAPE0.543441611
link:603 Epoch:0780cost =0.035803497; MAPE0.459556342
link:603 Epoch:0781cost =0.037309490; MAPE0.546470362
link:603 Epoch:0782cost =0.037086833; MAPE0.459266350
link:603 Epoch:0783cost =0.035760101; MAPE0.537784721
link:603 Epoch:0784cost =0.035565466; MAPE0.439061684
link:603 Epoch:0785cost =0.036799494; MAPE0.566028024
link:603 Epoch:0786cost =0.035840664; MAPE0.485018214
link:603 Epoch:0787cost =0.036744747; MAPE0.474987018
link:603 Epoch:0788cost =0.035705578; MAPE0.315157165
link:603 Epoch:0789cost =0.035552368; MAPE0.718723615
link:603 Epoch:0790cost =0.036134906; MAPE0.673256350
link:603 Epoch:0791cost =0.036238294; MAPE0.293799611
link:603 Epoch:0792cost =0.036019910; MAPE0.647614651
link:603 Epoch:0793cost =0.035393246; MAPE0.562871870
link:603 Epoch:0794cost =0.036029045; MAPE0.294804909
link:603 Epoch:0795cost =0.035995670; MAPE0.446032553
link:603 Epoch:0796cost =0.035127051; MAPE0.267919621
link:603 Epoch:0797cost =0.035334140; MAPE0.696201869
link:603 Epoch:0798cost =0.036190774; MAPE0.646086560
link:603 Epoch:0799cost =0.036175668; MAPE0.260955274
link:603 Epoch:0800cost =0.035886835; MAPE0.640897758
link:603 Epoch:0801cost =0.036850788; MAPE0.559801486
link:603 Epoch:0802cost =0.037424576; MAPE0.303114800
link:603 Epoch:0803cost =0.036400069; MAPE0.425983519
link:603 Epoch:0804cost =0.035174385; MAPE0.255883859
link:603 Epoch:0805cost =0.035791706; MAPE0.685698724
link:603 Epoch:0806cost =0.036128711; MAPE0.646538715
link:603 Epoch:0807cost =0.036389779; MAPE0.257978205
link:603 Epoch:0808cost =0.035284914; MAPE0.651131086
link:603 Epoch:0809cost =0.036070082; MAPE0.583410439
link:603 Epoch:0810cost =0.036085393; MAPE0.280421299
link:603 Epoch:0811cost =0.036037620; MAPE0.493855680
link:603 Epoch:0812cost =0.035257991; MAPE0.340797703
link:603 Epoch:0813cost =0.035477269; MAPE0.674887077
link:603 Epoch:0814cost =0.036113735; MAPE0.620962397
link:603 Epoch:0815cost =0.036650412; MAPE0.254953927
link:603 Epoch:0816cost =0.035201199; MAPE0.599208395
link:603 Epoch:0817cost =0.035829697; MAPE0.512262781
link:603 Epoch:0818cost =0.035726026; MAPE0.390068506
link:603 Epoch:0819cost =0.035670560; MAPE0.267182195
link:603 Epoch:0820cost =0.035339918; MAPE0.565826246
link:603 Epoch:0821cost =0.036273342; MAPE0.496104228
link:603 Epoch:0822cost =0.036119632; MAPE0.471232353
link:603 Epoch:0823cost =0.036556792; MAPE0.314780756
link:603 Epoch:0824cost =0.036536321; MAPE0.736894825
link:603 Epoch:0825cost =0.035917934; MAPE0.693763264
link:603 Epoch:0826cost =0.037393898; MAPE0.334347789
link:603 Epoch:0827cost =0.036266200; MAPE0.621475958
link:603 Epoch:0828cost =0.035348747; MAPE0.527331680
link:603 Epoch:0829cost =0.036361285; MAPE0.345650074
link:603 Epoch:0830cost =0.035051275; MAPE0.329454442
link:603 Epoch:0831cost =0.035231989; MAPE0.363025991
link:603 Epoch:0832cost =0.035905976; MAPE0.295494277
link:603 Epoch:0833cost =0.034960989; MAPE0.478429191
link:603 Epoch:0834cost =0.035201233; MAPE0.363596105
link:603 Epoch:0835cost =0.036557671; MAPE0.790971395
link:603 Epoch:0836cost =0.035921343; MAPE0.753180817
link:603 Epoch:0837cost =0.037606906; MAPE0.484190818
link:603 Epoch:0838cost =0.036984727; MAPE0.432980276
link:603 Epoch:0839cost =0.035219554; MAPE0.257782835
link:603 Epoch:0840cost =0.035640921; MAPE0.673620196
link:603 Epoch:0841cost =0.035587288; MAPE0.622662977
link:603 Epoch:0842cost =0.036695920; MAPE0.254840083
link:603 Epoch:0843cost =0.036589175; MAPE0.603117246
link:603 Epoch:0844cost =0.036471885; MAPE0.520402721
link:603 Epoch:0845cost =0.035808932; MAPE0.378356812
link:603 Epoch:0846cost =0.035301942; MAPE0.278563699
link:603 Epoch:0847cost =0.035165243; MAPE0.521456250
link:603 Epoch:0848cost =0.035811730; MAPE0.420745321
link:603 Epoch:0849cost =0.036112279; MAPE0.624311640
link:603 Epoch:0850cost =0.035101727; MAPE0.582977063
link:603 Epoch:0851cost =0.035973724; MAPE0.304967834
link:603 Epoch:0852cost =0.035674214; MAPE0.431619381
link:603 Epoch:0853cost =0.036474876; MAPE0.265575853
link:603 Epoch:0854cost =0.036463950; MAPE0.767337596
link:603 Epoch:0855cost =0.035935618; MAPE0.731411668
link:603 Epoch:0856cost =0.037475228; MAPE0.423511515
link:603 Epoch:0857cost =0.036589190; MAPE0.524893639
link:603 Epoch:0858cost =0.035441566; MAPE0.382117891
link:603 Epoch:0859cost =0.036179028; MAPE0.592837601
link:603 Epoch:0860cost =0.035397932; MAPE0.498703900
link:603 Epoch:0861cost =0.035999291; MAPE0.409266686
link:603 Epoch:0862cost =0.036020029; MAPE0.255536682
link:603 Epoch:0863cost =0.035370223; MAPE0.625540472
link:603 Epoch:0864cost =0.036169939; MAPE0.574409409
link:603 Epoch:0865cost =0.036294434; MAPE0.309634168
link:603 Epoch:0866cost =0.035518799; MAPE0.415863075
link:603 Epoch:0867cost =0.036672007; MAPE0.254493577
link:603 Epoch:0868cost =0.035056937; MAPE0.721704983
link:603 Epoch:0869cost =0.035319440; MAPE0.701459734
link:603 Epoch:0870cost =0.036142271; MAPE0.334698990
link:603 Epoch:0871cost =0.035502747; MAPE0.655404517
link:603 Epoch:0872cost =0.036373597; MAPE0.587974273
link:603 Epoch:0873cost =0.036388017; MAPE0.275140641
link:603 Epoch:0874cost =0.036542378; MAPE0.509315601
link:603 Epoch:0875cost =0.036535505; MAPE0.366188697
link:603 Epoch:0876cost =0.035393108; MAPE0.639801967
link:603 Epoch:0877cost =0.035338998; MAPE0.576299741
link:603 Epoch:0878cost =0.036237624; MAPE0.293775861
link:603 Epoch:0879cost =0.035834439; MAPE0.456250020
link:603 Epoch:0880cost =0.036347762; MAPE0.285652507
link:603 Epoch:0881cost =0.036331482; MAPE0.730538638
link:603 Epoch:0882cost =0.035848893; MAPE0.685592471
link:603 Epoch:0883cost =0.037200414; MAPE0.317309622
link:603 Epoch:0884cost =0.036092259; MAPE0.632372754
link:603 Epoch:0885cost =0.035279527; MAPE0.541191468
link:603 Epoch:0886cost =0.035998765; MAPE0.323387009
link:603 Epoch:0887cost =0.035760824; MAPE0.374447840
link:603 Epoch:0888cost =0.036078934; MAPE0.282702967
link:603 Epoch:0889cost =0.035525575; MAPE0.510033735
link:603 Epoch:0890cost =0.035540480; MAPE0.403963801
link:603 Epoch:0891cost =0.037086379; MAPE0.665284920
link:603 Epoch:0892cost =0.035186302; MAPE0.636946471
link:603 Epoch:0893cost =0.035994790; MAPE0.253744464
link:603 Epoch:0894cost =0.035695169; MAPE0.638184535
link:603 Epoch:0895cost =0.035832047; MAPE0.585466153
link:603 Epoch:0896cost =0.037611458; MAPE0.289492616
link:603 Epoch:0897cost =0.035157293; MAPE0.473906307
link:603 Epoch:0898cost =0.035246022; MAPE0.317477251
link:603 Epoch:0899cost =0.036128893; MAPE0.729032421
link:603 Epoch:0900cost =0.035810385; MAPE0.685770911
link:603 Epoch:0901cost =0.037131511; MAPE0.316485551
link:603 Epoch:0902cost =0.035664048; MAPE0.635544317
link:603 Epoch:0903cost =0.035817508; MAPE0.546752147
link:603 Epoch:0904cost =0.037605781; MAPE0.316465697
link:603 Epoch:0905cost =0.035113651; MAPE0.391298265
link:603 Epoch:0906cost =0.035227910; MAPE0.265230574
link:603 Epoch:0907cost =0.036107644; MAPE0.582062420
link:603 Epoch:0908cost =0.035109919; MAPE0.527463474
link:603 Epoch:0909cost =0.036124155; MAPE0.414638584
link:603 Epoch:0910cost =0.035618857; MAPE0.253753044
link:603 Epoch:0911cost =0.036968924; MAPE0.709685837
link:603 Epoch:0912cost =0.035470854; MAPE0.689222137
link:603 Epoch:0913cost =0.036346842; MAPE0.307025765
link:603 Epoch:0914cost =0.036360797; MAPE0.677806474
link:603 Epoch:0915cost =0.035359658; MAPE0.615366705
link:603 Epoch:0916cost =0.036384720; MAPE0.255503506
link:603 Epoch:0917cost =0.035194062; MAPE0.587721920
link:603 Epoch:0918cost =0.035709873; MAPE0.489056845
link:603 Epoch:0919cost =0.035908632; MAPE0.424022428
link:603 Epoch:0920cost =0.036106769; MAPE0.254005039
link:603 Epoch:0921cost =0.036280967; MAPE0.658248790
link:603 Epoch:0922cost =0.035526659; MAPE0.608460818
link:603 Epoch:0923cost =0.036211096; MAPE0.264141535
link:603 Epoch:0924cost =0.036165163; MAPE0.561071937
link:603 Epoch:0925cost =0.035635199; MAPE0.466713994
link:603 Epoch:0926cost =0.036928955; MAPE0.493531582
link:603 Epoch:0927cost =0.036065239; MAPE0.342455425
